NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1247,-2.295167222088825 65.82234503488695 -20.025214077857243,127,0,1534.1141211924933,2
1300,18.183060321035754 51.49497958545898 27.731071014747315,137,1,2002.4438549572667,2
1317,32.487983287626 56.95289601888483 28.41332490915576,89,2,1216.475039213357,2
1344,20.163575803291728 82.1959022310453 -4.333689811557135,218,3,2904.708656519562,2
1361,1.1160439933552282 84.2423617502529 14.768970450568194,265,4,3446.622963725144,2
1402,20.603832880016217 20.112767453132562 -32.988207687348606,51,5,925.8712814427961,3
1447,62.52831456225985 9.879431926042994 -40.49300719409141,57,6,722.0030370398691,3
1484,69.35073787613668 0.327972234879243 -22.413878967423692,45,7,570.4755414830217,3
1493,73.42211534847004 8.51484739646438 -26.16610108094696,68,8,1018.3175677280113,3
1520,61.208081340965784 -44.67767605991655 -13.204136580823146,73,9,1074.962961056992,3
1530,74.0825142802187 -32.46352029118816 -3.6527481841138516,95,10,1318.3184550888104,3
1600,45.47231402781839 72.64478124164755 -14.56738132161304,54,11,717.9695854425814,3
1631,33.47829240004592 56.95302996032508 15.450849222266417,51,12,616.0591172902377,3
1650,52.294792698783716 29.66394732294899 -12.521126043671474,48,13,469.3682000666813,3
1704,40.300678765854194 55.58846623746253 26.36658675349372,79,14,954.2578594900111,3
1730,43.05179569461631 14.6541414072175 46.83322761563478,83,15,1255.6259315284726,3
1755,43.05168547983363 37.85032599142011 29.095341771863556,64,16,699.0512150645006,3
1772,37.219696638140604 39.89689907420466 40.69338061145271,57,17,950.1618542297194,3
1833,59.447355583088466 3.0567097583075893 -5.01682338305281,129,18,1735.8696651058408,3
1854,47.56339534388066 -9.245997702531174 37.28167802114005,117,19,1460.3683883269734,3
1880,32.488166215700055 -3.0838724596946796 33.18836592235144,56,20,668.6608417810304,3
1915,41.731453186068485 -18.81949050542855 54.33748189891432,33,21,437.100160018007,3
1933,50.20437332006138 -24.87146530582815 45.46834146053902,43,22,597.8453614840988,3
1939,34.90908182626824 -24.211242654494665 41.71609139207463,29,23,383.2667583619427,3
1947,29.0770540225867 -24.87141508221526 34.55262466471209,124,24,1553.4202440527515,3
2082,33.47868835358853 -69.21666098276793 30.11763607605929,104,25,1469.4853235728467,3
2090,48.55387062541355 -69.2165317693547 21.58965546961359,104,26,1418.7058108115377,3
2099,62.85873698735858 -54.91143342682567 9.650643817779148,59,27,810.0835268001146,3
2112,51.63483196894994 -33.124074759112986 22.272247165557996,56,28,873.4558543018323,3
2142,32.48827083931023 -34.444758381170146 39.328167647002736,65,29,779.2246553408434,3
2182,-32.99565460619194 31.710445846082287 -15.932070821390333,26,30,349.7070160440006,4
2220,-42.54708872932326 78.78467912158094 -17.296041532369134,46,31,595.5636570814846,4
2252,-52.78054895708577 61.72867404533485 -8.427127835857968,47,32,721.5031911641835,4
2316,-58.23822369847527 12.607428751418068 18.86180753132148,57,33,672.2825963287678,4
2365,-49.02805560366983 24.20536200513282 28.413196449403014,35,34,540.0226688627309,4
2371,-48.68686446145036 8.513819745724275 41.03439191391745,37,35,488.2960684605425,4
2377,-43.57007632517543 0.9872400147626097 40.693188012900045,21,36,304.09188587645815,4
2400,-41.52355065518761 49.44814731749419 23.296667676655886,40,37,503.35817353997464,4
2413,-44.93471505574426 35.12129619725363 13.063000356250145,47,38,523.9238696770063,4
2446,-35.38355909652815 39.21526192194252 -38.78687489126437,32,39,393.5537667913145,4
2452,-43.570370591285425 37.85073134840415 -35.37569276444548,60,40,938.3908220185291,4
2479,-45.27587033105388 12.607948755720471 -28.8947077734213,146,41,2044.0652625517455,4
2502,-56.873868100249666 5.785617172498181 -34.35263050982641,62,42,779.0428029470763,4
2532,-59.943876568324306 -1.7631211923621013 -22.072461328277836,59,43,779.7501614940459,4
2595,-60.62596631087961 -47.42894150723687 -16.27392079173807,46,44,569.3581219319383,4
2604,-68.47171726454962 -18.048992630820816 0.44116482294669085,54,45,723.950046916247,4
2628,-68.1306275958775 -29.712762145772274 -24.80166497145052,50,46,609.0209841580945,4
2743,-27.878572570830052 -59.7533334913895 6.580761097959442,98,47,1300.8350470514602,4
2759,-44.93444088850449 -68.55639942379275 4.534007990994347,78,48,1169.3157467753392,4
2774,-38.45319326878511 -58.322998446364956 19.202157961559795,91,49,1285.7668664219575,4
2798,-27.53738822571677 -58.32312952114961 35.23466140558602,77,50,1054.297496496395,4
2810,-28.90195705103396 -39.94660432796346 16.81449593074635,60,51,802.482667682721,4
2875,-34.018780091599886 -7.815667233716084 30.45954222271217,97,52,1476.109127305474,4
2885,-54.82699351188926 -9.246072036921062 15.791517464332578,63,53,969.6841061102679,4
2921,-28.901914338902653 -35.875419227467425 38.64607162679832,65,54,759.1985945813288,4
2942,-34.70090259140365 -33.784793996048435 46.49181603193866,31,55,369.11375232917777,4
2948,-38.79435612426421 -31.693939621221556 32.164900347589985,53,56,854.9659562024004,4
3025,-41.18248154475218 58.99953806499239 14.086585017134304,87,57,1151.454491464027,5
3077,-21.397413475684466 2.417734771785217 46.833264174727006,117,58,1684.1052728621926,5
3111,-31.289910703562636 15.336354703658632 28.07194547147491,76,59,1030.4322627630074,5
3136,-30.266631877190527 36.48571336935326 22.273155044267572,103,60,1402.9777763231998,5
3175,-1.6126132513695541 -3.0839282089396844 29.095038822098292,45,61,632.6110071165297,5
3207,-3.6592959068163387 6.467155277602632 49.56220229735996,38,62,429.66906308508726,5
3221,-2.6358629802733584 -18.81959965844899 52.632004491999076,44,63,541.5636215465037,5
3240,-17.303926689074935 -22.89099562497424 47.5152364551734,49,64,714.3242711136572,5
3311,2.4808662338318808 -18.8194367079341 37.963931807916964,87,65,950.1088113205365,5
3325,17.523036041406534 -24.87132378150604 22.27241550715403,130,66,1711.8415809843907,5
3331,12.714404419507021 -7.815761822264396 52.97319684704773,90,67,1236.6456759728692,5
3341,14.761128158999073 -18.819498335320983 47.515197869412376,96,68,1338.2014478904648,5
3368,6.574312543167657 -41.927268786139656 25.00121360669789,76,69,990.6523350606716,5
3410,1.7987503980035886 -54.25174352218218 45.46816469076559,104,70,1444.2390828858408,5
3417,-4.6824811560402715 -49.52020579109018 52.97281827159796,109,71,1431.9247514471804,5
3426,19.50354410767005 -11.22605750916642 -32.306285581296876,90,72,1080.1634074942365,6
3459,43.38172338953664 1.6485579339771435 -42.58376183663741,64,73,949.8205480771253,6
3467,32.15793573624908 -12.656597110839758 -24.119507663953414,72,74,987.7421687460275,6
3486,21.92446136300677 -25.641188000328267 -16.2739057672625,85,75,1086.5765246753556,6
3495,14.419867491232663 -24.2107178908423 -15.932754441982198,56,76,860.9533377956216,6
3548,17.193004740023746 -91.77397478604192 -21.050210209317076,75,77,1019.2798085643213,6
3566,29.737193628129734 -46.76835781681012 -26.166551611761527,28,78,439.19082553562566,6
3582,30.067313974416965 -55.57132245740568 -33.33011393745183,59,79,895.6009785122607,6
3612,20.934231215571252 -54.25118522704911 -4.335071938116054,59,80,746.5847298575486,6
3619,30.067480341974484 -71.96746481605119 14.767318309892408,38,81,496.7114917205649,6
3634,20.93435800061931 -80.88057897773629 16.13172256596463,113,82,1446.3224095835487,6
3638,29.077160981226374 -80.88052817409884 13.402759970046773,43,83,593.4263675488918,6
3663,-34.70116203634298 -22.22988549864418 -44.56449184353082,103,84,1306.0485385715165,7
3718,0.4342226178016707 -61.07379218468641 14.767502223765728,87,85,1191.3835433054212,7
3754,-7.752561019954208 -87.04264913242994 1.8047868132140144,82,86,1129.162033924712,7
3761,-6.04697703241335 -78.78987202012252 9.309455514538504,131,87,1853.8955515194646,7
3767,-16.28077070956544 -25.64110707082977 -35.035285759930595,263,88,3631.2295778182156,7
3807,-6.72929489845093 -76.80887649920115 -21.391116455600436,84,89,1185.4204397300707,7
3829,-8.776020016297384 -78.1292415144936 -30.601304195811174,85,90,1067.3362820073046,7
1140,25.0 -74.0 -36.0,203,91,2850.708187674363,8
1145,-25.0 -74.0 -34.0,203,92,2781.2191685739876,8
1150,28.0 -55.0 -48.0,107,93,1302.126275498478,8
1155,-28.0 -55.0 -48.0,107,94,1521.19810352199,8
1212,32.0 -40.0 -60.0,107,95,1580.6255238753822,8
1217,-30.0 -48.0 -60.0,107,96,1606.2686763572967,8
1162,-3.1 -16.3 -58.5,17,97,126.3402029375751,9
1165,1.6 -15.7 -57.2,17,98,91.74350008166974,9
1168,-6.1 -14.0 -50.4,17,99,95.59985500727645,9
1171,2.2 -12.8 -51.7,17,100,87.24500520171104,9
1174,-8.2 -10.9 -48.2,17,101,98.77981467112215,9
1177,2.39 -9.2 -48.9,17,102,74.62596681657635,9
1180,-8.8 -5.81 -46.1,17,103,83.24570351963628,9
1183,2.7 -3.2 -46.6,17,104,104.97909131585438,9
1186,-8.4 -0.6 -40.7,17,105,92.33825354475226,9
1189,0.3 1.3 -41.3,17,106,83.36227044939136,9
1192,-6.8 3.0 -34.6,17,107,105.42318779196046,9
1195,-3.0 1.4 -34.0,17,108,113.49519511076359,9
