NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1310,-13.056595518617042 -43.58915640825611 20.817024101783698,39,0,520.1793297298029,2
1333,-0.2865426022392362 -36.406522318704454 18.197564778224667,65,1,936.1251692899059,2
1345,3.96956237120192 29.7579649546497 -38.12101765006252,37,2,499.2360709636608,2
1438,19.98217941263681 78.21859068265799 -9.305840943837289,70,3,1059.2717687547963,2
1451,27.904151913077314 74.94406413063565 5.101385725404741,68,4,959.9373462195618,2
1460,22.62285050286678 82.14764682394564 7.721008159004221,89,5,1259.1403496010864,2
1496,26.21423329756989 69.70483061928009 20.81837498052874,58,6,642.0493443570886,2
1516,0.3679194665816067 45.47398008387609 39.154710292675894,32,7,310.4690973180942,2
1547,24.629986146283052 49.40358790181678 24.092499807420275,38,8,528.3603508343174,2
1570,18.71505429492829 40.89000969510358 34.57044399241471,41,9,651.2855053169923,2
1590,38.36133602387933 43.50970446381532 29.331389784886827,40,10,483.04442300823206,2
1643,1.023235953881598 -25.210562769415997 43.73791818170775,31,11,345.64111621818387,2
1657,14.807327709612842 -31.759046155045894 28.020729116136295,59,12,838.2705478923879,2
1682,10.898726452580497 38.27070459669675 15.578998384240398,40,13,516.4242229326355,2
1723,26.21457830139102 28.44720623938838 48.322674942372934,28,14,455.27103162841075,2
1730,24.94718715768443 12.730073727686662 53.888929214258994,13,15,147.92657833373232,2
1743,7.899262181860476 -2.9867577455353516 29.330886574606872,35,16,321.76921665540914,2
1779,20.72236088912456 -23.94295710315825 45.04761668182274,46,17,629.9631665535154,2
1790,21.03863675916612 23.864240844013846 -43.31792560902737,131,18,1927.621329571456,3
1826,45.86058483334275 34.34222248781231 -27.97051175215959,27,19,317.2631531127129,3
1842,65.82388440148857 16.005793902580947 -28.953138415212386,87,20,1056.6517860257138,3
1942,40.68562574366434 -67.14291722385593 -7.343196696457021,74,21,994.2231180924568,3
1957,73.42920405284131 -27.84993600101827 -19.130585690246047,120,22,1475.4592690494133,3
1963,46.177702503274205 0.9433463075717566 -17.1654772734752,33,23,409.9336504463431,3
2065,39.62946838846289 -80.87427117124616 -3.4141102204425287,92,24,1337.469007976322,3
2083,35.72129909138165 -65.24197579069043 14.267793347889551,81,25,1094.8264588913105,3
2098,37.09451384142029 -87.42312340237292 1.1699528778905552,50,26,849.6781164645076,3
2145,47.550533650778284 46.78484592422707 -23.71365156908623,29,27,396.1082346115627,3
2157,37.093657062469795 48.749239171904655 -10.616043992113692,34,28,413.6556888572195,3
2167,45.86056641154724 37.616606545155 -27.6430286131569,33,29,377.0522429570304,3
2240,48.50140633217725 36.96099673657876 29.003829378120788,55,30,739.7818444661448,3
2267,59.275045234004516 45.474823789707244 1.8264999500113286,45,31,569.5427401395839,3
2298,38.044517616309506 33.031688996855976 27.694060847825817,48,32,681.6545984542207,3
2323,33.07989507124024 64.46591978484516 15.906703007179983,67,33,716.2555315276095,3
2376,37.72772808017904 21.243841823808943 31.950609301286114,54,34,753.1348778890175,3
2427,42.58662730764027 4.216943669250542 41.118648854539444,81,35,1190.3547204910851,3
2471,34.13657904948719 -18.027242441488827 -1.7760705765383518,101,36,1357.0218173835888,3
2530,56.31808030154754 -24.576388923252303 36.86151643000625,54,37,741.9943429172725,3
2548,51.1426124551493 -58.69330474180633 29.002561067410483,44,38,498.3100763290096,3
2578,38.67877530104828 -41.58228216625165 44.719884432149776,39,39,519.5573390441273,3
2597,20.299981267504965 -53.41223023110336 29.657618723988495,51,40,794.3632366166058,3
2633,68.78158441833251 -4.295622388971772 -10.616855197365147,56,41,756.7966801220052,3
2675,47.23425501460943 -12.112755824067738 44.72024173935041,38,42,609.0712926076045,3
2701,36.354743967403 -5.563837556995547 28.675875039047266,39,43,534.9246863512678,3
2716,67.19729771267363 -14.752671215937841 -0.79382968168386,69,44,879.2829489566466,3
2762,43.22054194853902 -29.857644449218885 29.985284948003972,44,45,610.5724296137557,3
2797,27.5879808100918 -27.85086528923942 30.64024522768219,63,46,877.3679779439273,3
2819,-39.57976445167634 27.793091437988288 -39.43064423481458,43,47,602.6540124093303,4
2867,-68.39430321896451 21.898946844938735 -33.536722323712276,53,48,782.4816588115881,4
2888,-54.96940530670546 28.447961332816774 -45.95822784194274,41,49,661.2080803625979,4
2936,-49.729819187645525 -16.76076059915808 37.84431388130815,92,50,1171.3638251821026,4
2958,-71.01364814304036 2.9072939138547182 -18.47478730931649,56,51,853.6479831594739,4
3010,-40.56127466182794 -82.88169029449715 0.8428512651672007,60,52,846.1786954115959,4
3074,-70.03128212916374 1.597390264923487 -6.687019300340339,37,53,526.4161441287073,4
3116,-73.632929515781 -28.48470629133307 -8.652034060528543,44,54,662.1527221791445,4
3155,-48.747675262582035 2.2520243208020716 21.472632864675475,23,55,327.1598965085509,4
3170,-53.331739176034326 -4.29691320546541 31.95059815599409,55,56,667.3140575894239,4
3219,-45.47300474484147 -39.04759887221558 31.295234686035958,51,57,698.9512161263127,4
3260,-36.63218461324185 -30.49200400867578 39.808718636744004,67,58,996.4518858351755,4
3305,-28.446206821179512 -43.589257102616294 21.471957102291185,94,59,1259.764476326709,4
3344,-31.72051392904634 -56.053084802046946 22.781558892859366,79,60,888.4771170044046,4
3399,-26.80885637595688 -84.88843531511718 -3.4139259319378352,98,61,1355.843618278289,4
3405,-35.322241215720844 -68.51699174868534 29.657618449085717,32,62,413.47694694418067,4
3421,-26.808873397433544 -73.05858915164184 11.648405368752401,71,63,1031.2959475235314,4
3509,-36.95971882867155 -10.845776056903576 46.3577510706165,61,64,736.1027199354551,4
3514,-46.78317145259646 20.58866698448367 16.233849617768588,48,65,719.3835551259125,4
3519,-41.87154108235426 10.110707648004201 12.631868799267105,106,66,1497.9166212981215,4
3600,-34.99516373938956 0.2871862276064104 43.41094225565585,57,67,723.2595678036995,4
3614,-48.09297402654016 37.6152773590649 30.64137691741701,40,68,622.0083206473254,4
3620,-47.43800255399392 27.137123483104507 39.8095156463376,18,69,169.61802659334236,4
3627,-50.05746848751229 19.278600220624117 38.49966944746815,18,70,244.21249144125477,4
3652,-55.29693601936005 57.26225507530561 -23.058268539892293,33,71,404.3624453239816,4
3660,-52.02240199490287 35.6512680378168 -18.474424153051608,52,72,792.4220506375428,4
3725,-38.924864456387176 56.60696846392984 15.57941752369872,46,73,664.434207004266,4
3736,-58.24366817831411 39.58015939530638 6.738420946612897,52,74,657.5887030371681,4
3743,-45.47349194480537 29.102172529945133 9.030307213323606,49,75,601.5034641714792,4
3817,-6.181276805670587 90.66103857411737 -4.066566506308569,48,76,699.5673130687791,5
3840,-31.721339810462144 76.90821894527045 14.269904856294541,45,77,569.8926971687092,5
3846,-17.968977663185306 80.18283208076424 3.1369869334956118,91,78,1372.6254658481955,5
3855,-29.42934133171943 79.52795181225912 -1.4471212741249506,70,79,967.9482297534638,5
3930,-22.552692586772256 29.756806503271143 37.8448290933024,117,80,1590.9927897806965,5
3975,-33.030929524965856 53.33254641075012 20.81837095430442,93,81,1080.8883072917974,5
4001,-16.004094797926513 57.26172309889793 35.22565943096651,70,82,806.6185458947324,5
4085,-11.092155808856273 8.145717615107339 53.88899750480862,107,83,1331.8305570692517,5
4108,-26.481617357248354 -23.943205048537614 42.428276872974685,114,84,1453.1855314925801,5
4165,-3.888396730577369 -13.486237878194066 48.32223050330301,90,85,1216.761588683272,5
4223,-6.835128802017636 -49.50450336774449 48.32176699206488,36,86,503.13218632993926,5
4231,-13.711355439146283 -44.223332869495486 52.57856148289006,78,87,1232.1102666494214,5
4240,-5.197950522613318 -54.046227817726944 36.53391211835789,60,88,770.6846502021441,5
4246,-0.941505141830162 -35.03311303439632 -3.413362117934691,59,89,822.9052372754552,5
4252,0.36829273193482126 -31.75895155068252 14.268360184945013,90,90,1205.7152166100013,5
4262,0.36796338990223876 36.960601021658604 37.18996603534143,34,91,419.0309195536932,5
4289,-23.207390014787926 10.1102547901443 55.526258767863624,47,92,646.8619491640254,5
4303,18.715187977006146 -17.393267602497748 -25.679025503849704,124,93,1613.2760669843544,6
