NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1286,17.72516736906451 80.86322445443383 22.01158792626662,239,0,3032.3128004218815,2
1335,-0.3088951326583514 33.59779042099788 29.396768205860006,106,1,1675.6078835958697,2
1358,1.9067527096751367 1.055205221168262 29.396677310595088,175,2,2163.9603877334152,2
1370,2.276154432197028 -32.89298681742674 41.21293709358033,156,3,2127.2235617609444,2
1382,7.815122371722126 -38.01500149796057 50.81367525920128,159,4,2105.2600020956997,2
1438,42.50139575875036 20.304603994759855 -6.7910109535719645,50,5,715.8077189414723,3
1455,55.127550315384006 38.029222931578374 -35.96262135681929,72,6,1062.1176415543775,3
1568,60.60724601405301 -57.1924380183019 -14.915022118159987,91,7,1300.4167756483203,3
1586,43.216410825799635 -81.61138425662384 5.763597537894607,56,8,802.691969567766,3
1613,32.61504943243641 -83.87461687688291 2.8095540310381155,81,9,1125.0746842145288,3
1664,51.07791433416856 9.226743322516802 17.58013022743837,41,10,556.9728126741669,3
1698,28.92236709197994 -1.0888292044323984 33.089156747260766,75,11,1072.0027081950557,3
1762,49.529520365110955 -38.014810095506604 16.84149864499952,51,12,736.6667380941464,3
1821,28.08867909494517 -40.27813061030883 38.997236112650285,45,13,682.528419490788,3
1841,40.000256108027244 -42.42215702609652 24.22674548667838,63,14,796.3947564529161,3
1876,22.966654308076972 -10.737314370276273 50.81367400571295,81,15,1051.4806615305824,3
1900,32.614967519264205 -16.573921351424673 22.749800644939533,90,16,1200.3235925565614,3
1917,32.13810664499696 42.46027814010633 -30.42359516547784,104,17,1365.586239860649,3
1953,43.21593284209427 59.446276157870415 -19.71504249312702,92,18,1174.0978634238788,3
1978,47.74239578966144 52.0610621539797 -15.653213579348368,114,19,1206.4568261289905,3
1993,28.922114419596046 64.61580462289336 14.626283339131046,77,20,1029.9112850658753,3
2017,38.451478076979456 66.09283644782263 27.919629760778925,49,21,594.7539907222648,3
2023,41.7866028889292 69.047000913845 -0.5134545061321333,17,22,344.7010113318956,3
2090,46.193850953887804 69.0470415650405 -12.329817814736959,68,23,878.7712655291327,3
2146,36.66486090649244 37.29046831114936 39.366647499120674,50,24,599.7878119329275,3
2153,49.17197585831607 38.02907469491384 17.58021042505742,161,25,2111.2184624060183,3
2161,39.166119380444286 51.32246494042997 6.502467396093226,47,26,703.5996263710721,3
2171,55.4851959896066 42.46018584323964 30.87357882562003,54,27,752.9012942844147,3
2192,33.68699894868353 19.56594338131593 39.73587941273198,41,28,716.1055488921756,3
2213,25.229748811941377 12.180712085013297 38.25885465720416,73,29,899.5594920395438,3
2250,-70.09939840084945 26.21252966508694 -24.514999398591414,90,30,1232.4712964636271,4
2346,-60.498256029541174 -36.58570432528945 20.53460979744033,101,31,1499.7172914015139,4
2364,-28.74171489687078 -66.1265047006636 29.396650037562946,30,32,347.4835130972237,4
2377,-32.803555090918074 -51.35611981724787 43.79787390819249,47,33,535.7439867818523,4
2431,-57.54441771614526 3.31836435566221 -11.22172613361558,56,34,862.8491995400987,4
2454,-64.9294413257647 -46.11497677130123 2.07157060131862,48,35,705.271535907757,4
2481,-41.29670421730518 -73.51166905280618 -2.359733840199783,42,36,574.8607125408402,4
2511,-36.49632930831637 -63.148543957452 0.5943558729186748,104,37,1522.5928704276496,4
2622,-28.00324727608015 -12.88153262716884 47.859815450421905,40,38,554.4839421689849,4
2627,-44.250712129934996 -13.715392315561164 49.33693228126863,51,39,591.5164562621636,4
2653,-25.418380191988007 -40.99296979113836 41.21304307775823,33,40,543.9221810237468,4
2677,-19.14089738593417 -27.65196802126383 59.67608418437006,36,41,514.0463431993909,4
2692,-45.72809958507136 23.258461054936166 -6.052080570447887,74,42,919.6205862552307,4
2753,-53.85173571359522 27.6895099203499 18.319175159341405,58,43,757.3813922652798,4
2784,-36.86553931861856 7.749390636880677 51.55251252555478,55,44,716.9317663381511,4
2821,-40.92749253654137 21.781313355691907 41.213269569051896,45,45,643.5720791161885,4
2863,-22.83367358378309 -2.6374840167224365 36.78199632155064,90,46,1235.082132101762,4
2939,-59.39087354308861 61.661558711963174 -11.960095315505452,144,47,1748.6720380035117,4
2971,-32.80404313501362 72.00088284658864 6.133585770980123,77,48,1092.8434976637056,4
2980,-42.03541943490906 55.7533272342426 28.658493017669525,128,49,1853.2526107744573,4
2989,-52.00552644074535 60.184463053564116 16.10368346363738,97,50,1383.462961143204,4
3015,-39.08116692210087 29.90502997718045 50.81405743854699,79,51,1001.9290544261233,4
3039,-37.604258883749345 43.936997387070114 28.65844350058331,54,52,739.9430098982,4
3067,-0.3092688902319121 93.41814590596057 -18.97623863400195,597,53,7806.844225937245,5
3128,-0.3087581329068213 -27.651833504375425 24.96548815828968,660,54,8883.9072258989,5
3142,31.066266635250276 -15.859126956285092 -17.868871418702977,74,55,1152.090596600489,6
3175,14.866493344830898 -49.092613273144224 -25.254093442849836,87,56,1077.89597309081,6
3217,0.42976424243655675 -83.04086654392404 -6.052554687960408,55,57,788.6425896802763,6
3239,14.152044755318403 -53.50005172004246 27.1809209743542,68,58,912.3001199957906,6
3307,17.725605394626193 -84.58940647274557 24.96526466238787,114,59,1423.7525487345727,6
3324,34.75918039120763 -56.47790612791102 26.44229956242696,78,60,878.5665561258467,6
3332,0.06055607816959776 -83.87470591828259 5.025266518775654,129,61,1720.7475771001903,6
3338,0.4298721522129237 -77.9189252356824 20.534229747209437,75,62,1070.2115239200707,6
3352,10.03052219382932 -39.56341368377847 13.887589339936763,60,63,882.4500678539255,6
3361,1.5374920372822036 -51.35592257904754 -0.1443094776045899,44,64,695.7150450091575,6
3396,-24.68017595277067 -33.60759142322003 -24.51535473959396,77,65,1056.0547809228894,7
3424,-36.86573521715213 -58.74116514107519 -28.946489623429112,111,66,1493.3714839186302,7
3456,0.06041546708804689 -46.11479349267311 -4.575418378162987,65,67,963.9007142611545,7
3487,-5.478383251510286 -33.60767051757929 27.18105974978781,74,68,862.3016860720593,7
3502,-1.7858224060035663 -80.89676485667412 -9.745146474734723,83,69,1178.1877510830986,7
3521,-16.55621004821977 -56.47800480193626 13.149147066261012,100,70,1422.3583487385447,7
3546,-26.895413373624827 -73.51169994912256 24.96549533587116,70,71,962.974881807842,7
3560,-11.386747778002682 -33.60758023328604 -15.283896985722976,124,72,1574.3294253028585,7
3594,-4.370441432259941 -49.807557941464616 53.029266574026444,73,73,1021.1302759374387,7
3606,-19.879410377429434 -60.17069855604971 43.428530807923885,58,74,829.8666188321962,7
1140,25.0 -74.0 -36.0,203,75,3009.0272033971046,8
1145,-25.0 -74.0 -34.0,203,76,2833.763173012039,8
1150,28.0 -55.0 -48.0,107,77,1314.2320486931987,8
1155,-28.0 -55.0 -48.0,107,78,1619.8461875110143,8
1212,32.0 -40.0 -60.0,107,79,1446.1082020793306,8
1217,-30.0 -48.0 -60.0,107,80,1419.1691208088123,8
1162,-3.1 -16.3 -58.5,17,81,92.71906599215126,9
1165,1.6 -15.7 -57.2,17,82,88.73358527686908,9
1168,-6.1 -14.0 -50.4,17,83,89.45640088332154,9
1171,2.2 -12.8 -51.7,17,84,91.09368700459979,9
1174,-8.2 -10.9 -48.2,17,85,102.14275879901132,9
1177,2.39 -9.2 -48.9,17,86,93.29872174805094,9
1180,-8.8 -5.81 -46.1,17,87,77.75187184897509,9
1183,2.7 -3.2 -46.6,17,88,128.50791165317025,9
1186,-8.4 -0.6 -40.7,17,89,93.52461773695717,9
1189,0.3 1.3 -41.3,17,90,86.16382800237267,9
1192,-6.8 3.0 -34.6,17,91,100.74490711451601,9
1195,-3.0 1.4 -34.0,17,92,113.04069038829401,9
