NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1258,2.057754883143093 83.90531332676403 -16.573632247473626,53,0,518.7723815394795,2
1324,19.709268266418036 18.157217602602028 55.53590377875516,88,1,1324.3918421692276,2
1377,23.928163200214602 34.417636051098626 25.84363613475475,130,2,1727.588110406779,2
1401,21.19154362082403 36.538294202256644 49.8803742591388,95,3,1371.4872174840455,2
1424,20.05128012585555 36.538316374136755 47.052526431994906,95,4,1227.7219200191946,2
1450,1.7045065950396583 19.571432605421723 17.359967275535585,65,5,919.4966576279211,2
1510,4.179007136400534 -13.701733578052512 54.121699383995185,76,6,797.4420251175416,2
1525,2.0581977541301093 -37.64721722626592 52.0005937150501,69,7,939.2744519420941,2
1538,10.895224671722561 -40.49768692233058 35.03346642887055,42,8,547.1721828299987,2
1564,2.4117336311987017 -58.85586196840519 27.963682109292225,36,9,572.7616772830607,2
1572,5.9465320043596845 -53.95277766162046 33.61942192261469,83,10,1158.2561691884678,2
1582,29.971533156541785 27.348641577922415 -40.61088627321227,45,11,672.049213534208,3
1593,41.602249463916735 14.623268487936164 -30.71353815061713,247,12,3545.816601597315,3
1639,28.603175851507615 46.43632206937354 -8.090445124949628,45,13,596.667053738527,3
1678,40.918061564265386 33.71080648080881 17.360072272819437,77,14,1062.0891571238612,3
1709,36.69907028383406 38.65961506402517 8.169610890069565,52,15,599.4724545253833,3
1734,36.699023988257665 51.38500048840159 1.1001046211527976,33,16,350.81615871027964,3
1742,43.426580702425035 44.31558054326202 -18.69490753910278,56,17,715.6515349732921,3
1828,28.945369122270275 20.98524558078485 39.27579369429341,76,18,1137.7234731389817,3
1844,45.13711507170392 8.967099133984082 21.95509722789418,48,19,734.8437693214393,3
1869,54.03114122862689 14.622764996465257 28.671284323136348,36,20,507.1902747862814,3
1899,62.12705735864718 -13.700820376783245 -24.70463089358347,50,21,664.6487227569531,3
1952,26.094758455636914 8.259889663560296 42.10352737507899,65,22,999.3755144674641,3
1981,29.287584593194655 -21.455267796040285 36.44755588899336,36,23,513.3774740173876,3
1996,45.13715418731255 1.1903167580277545 43.51737706150347,46,24,632.1636144895136,3
2029,41.60241050442845 -29.208638891017284 -3.8493730837083127,67,25,773.9512884799263,3
2057,58.592361230413566 -42.663747130707925 4.280559101977263,57,26,622.1371078665142,3
2154,34.532964162192485 -79.38032580172789 12.056821938132796,76,27,820.39246264285,3
2216,20.393710467026562 -74.47735036622875 23.721752630906252,50,28,762.4571913361311,3
2226,43.08483557825407 -49.73360850133213 25.135891655803434,97,29,1331.043192512831,3
2252,56.88196517721059 -36.278540501862516 32.20562769346878,43,30,599.3037427605836,3
2259,30.998047473381348 -44.71651226297879 26.549869506139867,54,31,775.0422517685003,3
2268,34.190807079575194 -51.102062861156085 37.154242090529515,73,32,804.7746526066584,3
2316,28.261347229982466 -20.771113704852873 36.4475628047869,57,33,927.1672880260443,3
2364,27.463205670362875 -34.91030506884249 30.084773383937918,82,34,1074.1361305762562,3
2392,61.785116359062556 -54.63624814231486 -21.523674687077882,49,35,502.03536738484274,3
2438,37.041556816612726 -88.6162575223181 -7.384726297927264,42,36,571.1827451378217,3
2449,24.38463826426717 -82.91504240148443 -1.7289677803382195,83,37,1184.420758629672,3
2461,-24.806653419181764 30.883286122458184 -42.02474158063745,92,38,1401.3936885135386,4
2512,-58.38729141812028 13.208969954633643 -25.764752307848227,50,39,615.1492826024371,4
2538,-54.49893985136538 -5.149214632503299 -27.532327831927823,40,40,694.4402560505764,4
2572,-69.34515490033138 -2.2986450825102636 -23.64400009064861,42,41,578.9580201517919,4
2612,-29.40175118305317 -0.22384643576733634 42.81044549252905,58,42,729.8334987051355,4
2623,-35.41089861187491 -12.219315968102242 31.498945131105586,34,43,444.23171966465674,4
2708,-50.96388155068697 -75.16153947598957 1.8059619545773926,65,44,996.655023410592,4
2749,-60.861398777675745 -63.18874407638499 -7.3844317471958725,60,45,901.4548095222656,4
2760,-68.2845628399822 -41.181862877914206 8.875907032811385,49,46,569.987845371817,4
2789,-32.93638616059336 -56.803508014041384 27.963723113148724,62,47,782.4184243128902,4
2815,-25.513216139193734 -75.84589944123385 33.26576045590281,48,48,711.14757040994,4
2829,-37.17808594218027 -82.2312386636816 14.531208840511486,50,49,702.0344581974762,4
2865,-34.704172322238826 47.14328874093807 -31.420153189499334,28,50,376.6762550591762,4
2870,-33.290200805277024 33.7109965893893 -30.006352937834404,45,51,597.7368882456044,4
2885,-51.67122056919516 34.41786370801833 -26.11804262861732,37,52,474.5646944318711,4
2923,-48.84344243625228 58.4544614267719 -12.332059696555461,62,53,775.0440631407535,4
2945,-35.05765778007041 56.33342920840518 8.87678008574371,91,54,1115.1019165496512,4
2960,-58.38739249336319 47.84993210380833 -5.2625284704020325,39,55,508.4695704212672,4
2970,-56.97349356271476 51.3849191922824 -23.6435157460257,38,56,374.4099266665248,4
3047,-28.694665236892593 -39.81365537347802 34.32653650393805,82,57,1338.7972446973572,4
