NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1350,16.64864867109703 -9.014473081743816 48.23700739726447,109,0,1369.9059289910879,2
1418,9.509426232634851 -27.46437578095132 51.078905147441525,91,1,1144.5990026300813,2
1435,6.667437274506904 -35.944363667398925 34.027075963722666,127,2,1693.789277606649,2
1443,9.864532706018649 0.9553575809860573 37.579702619032275,54,3,667.7264730519252,2
1459,5.246467398197967 -47.403869755954666 25.501124003780273,52,4,665.5073018904809,2
1471,4.535874064400975 -40.29883018465394 -0.0765390320609227,108,5,1664.3163448146906,2
1484,32.233537476721985 15.165226626589945 46.10560683169566,63,6,671.3941180514383,2
1493,24.44098433938503 26.53310781122355 37.57978319331698,46,7,520.1743043080587,2
1548,34.41057293260918 66.32079714257243 12.712739414528468,53,8,888.4201917127236,2
1559,30.858158060352412 59.215836366858326 19.107141386253183,61,9,883.7421490882316,2
1571,23.40950786018801 54.2423118473394 30.83025136984649,70,10,934.7895434624434,2
1664,53.20456937482834 -11.879184333760739 38.289999461335455,192,11,2644.865352125479,3
1725,44.72426255513443 50.689939999190486 27.632956139470323,107,12,1251.6064086514148,3
1770,43.578394516335045 19.428339476113223 20.52789207115579,95,13,1259.9632132955112,3
1796,44.380677614343696 3.0869341666308996 41.13206952019717,109,14,1586.695317168913,3
1818,46.09954614870055 22.270208635502136 42.197891260733066,97,15,1446.219872826572,3
1840,55.38153409224969 51.400632519196975 -5.4049331621595975,98,16,1273.1648798537522,3
1860,61.68432154683235 32.92791019375491 -13.575696345899042,75,17,1051.9416386340174,3
1885,60.996708166737214 34.34894452911 -24.588308615713427,98,18,1420.6827968190726,3
1942,75.20673004857788 -19.67129894558713 -22.81238439576257,171,19,2388.964665438893,3
2043,34.06727198706569 -53.70657089227386 36.15838002507292,127,20,1481.2402947730977,3
2066,37.9634548790517 -35.94426621868915 36.158454804636015,117,21,1503.8805200152226,3
2078,49.652182015419235 -56.57127649979052 10.225374682111553,59,22,721.4237036005699,3
2106,26.618585061309865 -65.16610121277166 28.342938901427758,85,23,1080.0627590466067,3
2144,58.93440858841268 -71.46856525105962 -7.181772016396073,187,24,2583.5527183097574,3
2172,54.57965798636614 -43.85103552533662 -17.128507712708906,130,25,1785.6650563506416,3
2219,-51.59334335813181 59.926184649786336 -10.02276359671337,105,26,1425.3958718376246,4
2318,-54.43481222040222 -43.8516708328932 36.15869563518935,113,27,1625.4604946967693,4
2365,-59.05317125031328 -2.5972948841203785 28.698748053541763,94,28,1215.4809310136231,4
2387,-51.94808336009549 -45.22680562737797 36.513926628233264,54,29,747.6963086367946,4
2407,-38.093520063281574 -26.08939033958033 50.3685653490507,43,30,691.3515804119882,4
2456,-37.0279347992838 1.6657170905474004 31.540670496093387,58,31,904.6218780403813,4
2471,-42.71182227814358 -4.774608936674 40.42179973490103,51,32,777.271468195899,4
2484,-44.13275888974323 -15.432000918872538 42.908475143290225,66,33,917.0688579124575,4
2537,-48.39595697695708 42.16372437405775 26.922705711286877,94,34,1465.0772864060116,4
2571,-43.42239482083758 8.770625460977573 28.69875619245412,55,35,731.5254172370139,4
2579,-42.71190936832477 18.006976012910318 37.57994467958534,38,36,536.5482156072763,4
2610,-43.42257572969856 55.66310396631849 22.30455994817361,71,37,929.8454271172977,4
2638,-44.13313402568728 66.32052996895798 12.002485370389078,106,38,1510.5223527401618,4
2679,-55.500993196577134 33.63803838598485 -22.10123898838879,92,39,1219.9714216639434,4
2760,-60.11891319176623 -46.60169067506775 -22.81210647799978,107,40,1355.4276511832286,4
2846,-52.6586464766033 -64.36402892821403 -7.891891512944501,128,41,1613.4262620284076,4
2868,-31.343751960886994 -65.16634940553429 38.28999541209271,112,42,1547.3029710928006,4
2899,-37.027719764184056 -77.88633594765078 12.001761135403388,112,43,1431.3195168263203,4
2912,-34.54099677330186 -67.91658664323374 24.790651726037677,82,44,932.3365441526615,4
2943,-2.2142436048276353 81.95159041642974 -8.601822521553276,169,45,2058.957700322619,5
3071,4.891225750285141 -26.776815229771316 50.368432035201735,134,46,1996.4329757045916,5
3077,2.7595156288600022 21.559639852942276 27.632941061016997,85,47,1159.6376275676546,5
3117,4.536055361440754 -47.40400031223011 51.78931781160168,171,48,2232.5352536166474,5
3131,2.049098598549757 -12.566812416809235 13.422945434038155,109,49,1401.764986189658,5
3157,-34.89659271116141 45.716171991372356 38.29054650903658,121,50,1684.5835307261798,5
3182,-16.42373807740997 35.769293787766834 50.72404868043215,45,51,528.117783620113,5
3201,-15.357838833547707 -3.284867393393076 59.60500076266434,92,52,1153.7403663313655,5
3208,-8.963720147170166 64.18906124315217 35.448594234231166,143,53,2147.0140474871037,5
3216,-25.3051064413036 74.84644022487724 21.949353441869384,63,54,848.383699375362,5
3222,-21.04207210989979 61.3470604746669 34.027633865658295,121,55,1479.5834808948596,5
3284,5.956979319216162 -70.78123930115085 5.607241580591697,73,56,1035.078521668364,6
3296,5.601753762681971 -67.91640331333966 15.554139518316875,100,57,1142.8269982069871,6
3325,18.023789258877184 -67.91618392916902 -20.68097314818924,141,58,1994.6471119703556,6
3334,21.232573744670585 -76.51096059026209 7.0281505104481266,101,59,1463.35999528749,6
3342,5.957019674275857 -79.37590929727034 9.159657837262625,174,60,2510.7198931290422,6
3362,5.246345804225561 -54.50855168760239 -22.812342640972222,63,61,723.1245006067828,6
3379,18.71128752028187 -53.70630526412915 -29.20680420475519,51,62,711.8248268653773,6
3397,20.54479477652083 -57.2587069741358 -39.15371050914071,81,63,1020.7907503767285,6
3421,-21.7525192801592 -15.431527360217807 -38.442888364690326,73,64,1142.7312721541452,7
3452,-17.134149441069184 -60.12375711264325 -32.048695361152774,96,65,1296.9736846487958,7
3515,-6.8319219998232175 -80.06338057744843 -22.10194023083671,121,66,1632.785312978659,7
3538,-4.700524839615095 -48.091294801645425 -11.444415900091364,113,67,1536.8527387977952,7
3561,-7.897688019332329 -53.018964629698225 -0.7870550742374153,206,68,2885.527893294454,7
3572,-0.08214983968670518 -75.82350822904236 16.264609689283677,106,69,1356.386965986835,7
3584,-10.73952730513434 -79.37597721529465 11.291182875194638,121,70,1513.218099016029,7
1140,25.0 -74.0 -36.0,203,71,2680.7429954324584,8
1145,-25.0 -74.0 -34.0,203,72,2697.3035481625234,8
1150,28.0 -55.0 -48.0,107,73,1706.601512598474,8
1155,-28.0 -55.0 -48.0,107,74,1600.2134982855966,8
1212,32.0 -40.0 -60.0,107,75,1609.6472367169335,8
1217,-30.0 -48.0 -60.0,107,76,1347.6371443055107,8
1162,-3.1 -16.3 -58.5,17,77,75.43058036274931,9
1165,1.6 -15.7 -57.2,17,78,103.22597253761786,9
1168,-6.1 -14.0 -50.4,17,79,76.97787248630078,9
1171,2.2 -12.8 -51.7,17,80,76.95385971647352,9
1174,-8.2 -10.9 -48.2,17,81,83.71142808169392,9
1177,2.39 -9.2 -48.9,17,82,117.84849293206892,9
1180,-8.8 -5.81 -46.1,17,83,135.8447261298921,9
1183,2.7 -3.2 -46.6,17,84,105.36928639064116,9
1186,-8.4 -0.6 -40.7,17,85,93.9022246002772,9
1189,0.3 1.3 -41.3,17,86,90.17555674187864,9
1192,-6.8 3.0 -34.6,17,87,110.58960527981101,9
1195,-3.0 1.4 -34.0,17,88,87.14844118888463,9
