NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1354,3.7976695172557657 -16.507945295298477 53.02005373370818,53,0,630.1635599747458,2
1362,6.4865056403785175 27.81994862686587 46.969607609779445,82,1,1114.3554089821043,2
1385,13.849399955855459 -3.821067096475935 47.64173793551186,50,2,674.3361184528378,2
1436,6.486854623765329 -29.30307551130904 35.54041837366187,19,3,232.65612133350055,2
1447,-2.9251794475374187 -30.71281872006733 44.280237229698265,54,4,710.0877505444829,2
1454,11.24710439155583 -39.38733224139289 16.043911697268953,28,5,461.0502632656965,2
1468,7.495445587490304 -52.833253425664964 33.523442488863154,45,6,585.8974582688697,2
1524,24.692134533950217 76.89745544039182 17.38892331388964,68,7,1013.2208019508691,2
1547,17.96929712122575 65.46846345869882 16.716611029651514,37,8,442.4477115098548,2
1594,29.3550162958691 50.67809283745272 26.800874629114148,88,9,1011.9986235484566,2
1613,15.258578213852182 56.056294254652464 34.19615550805401,46,10,607.0156687745884,2
1626,26.644453284400257 22.4417395535308 51.003255686735336,25,11,376.3164991920753,2
1633,16.559955487300016 33.87067558326567 38.229805401674135,74,12,1052.5200248367787,2
1652,25.667975529200323 82.94811064767927 11.338323226271932,85,13,1170.293934160521,2
1665,19.595536590329218 91.01564608021245 -7.821920963170775,75,14,1022.0046908124287,2
1787,46.16272488144391 -21.92917164789009 7.976352595350594,63,15,772.5400097488654,3
1872,46.48790803086704 2.273265499637312 20.413840899237353,50,16,737.0060713536787,3
1894,46.1627896464339 -22.579838506767118 23.43904884681192,57,17,770.4328701598658,3
1925,34.34340893939851 -12.49555449314023 24.111428882901812,51,18,641.4039078811905,3
1955,22.63260832725842 -15.857153211607072 38.90186582805096,73,19,1090.7317412949542,3
1974,39.76528880747043 -28.65226504951534 41.254767624398035,39,20,442.9150432519527,3
2004,30.656981750775714 -58.25477536876405 28.145000561960863,75,21,1048.7862248376232,3
2026,35.42793604867106 -29.953506061148275 41.59092626747877,40,22,600.1098436291395,3
2045,29.03042832981436 -45.4596151921075 39.91015548572061,45,23,495.81092404498685,3
2094,45.186962716826486 -46.76055486706767 1.589486347484977,85,24,1235.3840286017848,3
2124,37.37993264509846 -62.9174031929661 29.489537328073116,51,25,852.5624300719204,3
2147,39.114910624355204 -75.71255426714461 15.707506474909467,41,26,525.309555760207,3
2163,46.48829819693322 -73.00153459608158 -12.528744349654302,59,27,777.6049958293908,3
2185,38.46424842088277 -79.07392571384352 -5.4696796376722885,71,28,988.0499331012754,3
2305,36.40334832731292 33.87085824667582 27.13692257808674,129,29,1609.5608734460623,3
2353,30.330845496689296 56.728756441474864 17.72496283263148,68,30,858.0987177935747,3
2382,39.764662872360404 42.61075435408461 6.63206210336709,48,31,626.0590622043444,3
2397,44.86097482178015 52.695179972420746 1.253753938126213,76,32,977.3203452371395,3
2416,48.11385448582936 68.83022331281227 -6.813687334291285,49,33,669.8342176818342,3
2450,25.668604103689905 1.6007961073142296 28.817560157679573,91,34,1200.1856947904844,3
2481,38.789031471033724 19.752719910801876 36.212785779504564,44,35,566.1361194314562,3
2487,44.86135817027752 13.02987710102305 29.489822793051406,53,36,729.0039474296644,3
2501,38.138112528082594 31.181915893362017 -23.621085650786803,83,37,1208.1021846244146,3
2512,37.37902330657862 35.215683324207475 -30.343979510399596,66,38,850.603408126624,3
2575,66.98213184540853 -26.591726071818204 16.043747418328717,55,39,667.7568938244016,3
2602,69.3673677856659 -6.422785028422555 -28.999694426120517,41,40,722.4094898109227,3
2627,52.88546104515323 -15.206072544356548 -25.638209792026863,71,41,1026.0409625741797,3
2663,53.86159430868054 -42.748362449018096 -15.553958438078787,65,42,790.1697003675873,3
2736,-75.53302525583587 -4.472056066743565 -8.158091252189266,32,43,522.4806363178338,4
2787,-48.64098295384501 -32.664937138045794 41.59124278512839,43,44,573.4696691771101,4
2858,-49.649263527889545 -68.33966199785668 18.73319374930309,51,45,610.0541162958743,4
2891,-33.514292750329325 -62.26726239020792 24.11148723977831,53,46,802.3377370812773,4
2926,-33.51429133818622 -56.1950017524188 35.204315790563726,42,47,544.8459045218691,4
2949,-25.110751076133553 -38.7370760525727 40.246541534305315,62,48,918.778204925373,4
2968,-29.144553099089944 -33.31538540761613 36.2128307760057,72,49,984.1240211006279,4
2995,-41.91852985268102 5.634233838881023 -8.830472096626,35,50,421.30684119108366,4
3027,-66.45703758957579 -8.484081114769687 -1.771376204634629,42,51,487.62301199260855,4
3066,-44.943525995085416 -7.833536043659939 48.31424063452468,62,52,948.831769229634,4
3108,-36.53986509956324 -19.86959258565896 32.17916843307925,62,53,778.8916641934791,4
3118,-31.49826053893068 28.492300127544976 -31.01602895140483,86,54,1009.2309724850252,4
3203,-54.356168653527405 44.62701942848222 -3.7880771803070905,56,55,875.5380538482759,4
3232,-43.263265514244566 43.95470686600516 20.078216354833643,55,56,758.1528090784838,4
3255,-33.85101900952968 24.45828916180723 28.817886893757958,67,57,936.3453141510817,4
3279,-48.97754196522687 24.458151527829237 36.88544168764713,56,58,807.5341919399696,4
3295,-60.40663492926148 29.8365161499131 9.32156532855758,31,59,466.7747464290642,4
3330,-42.926894850488054 13.029300148194489 22.767253579569367,72,60,1048.992036934592,4
3353,-51.33098302171453 48.66089365901765 -28.99899567346493,49,61,677.9308895297902,4
3382,-35.195900002494824 54.0391975156267 3.9432368462488334,45,62,669.0698041082696,4
3395,-57.717785798501886 63.45118731296085 -12.19162671037087,103,63,1438.123593779589,4
3411,-40.23823884839431 73.5356286146744 -0.7627017192177533,43,64,657.6003821469,4
3436,-40.23804236177247 25.803090649804524 -34.71360990855496,38,65,494.91751576758577,4
3450,-59.062242195807045 31.181299163715043 -36.394241588373276,43,66,568.9375933973896,4
3527,-42.92642119571295 -71.70096597618712 -5.469331784128547,89,67,1185.5049203786948,4
3562,-53.3471084668187 -52.83346648942003 -16.225873401430242,66,68,809.762289780191,4
3571,-42.590369085183355 -66.27920273133262 -20.259717917196138,47,69,638.8343978142907,4
3584,-40.23723278211353 -79.72503729486165 -13.536870298248136,77,70,941.6573692047015,4
3707,-26.119588644315 19.752253236091445 40.91907788717664,62,71,704.2165170393023,5
3730,-25.447183351543643 2.272690536016789 39.5744226278258,114,72,1456.3087028200723,5
3748,-16.707318974460918 0.9280958475151138 57.053954853053554,83,73,1117.1478117294964,5
3772,-7.9674608015148065 -19.86942219928644 38.5658255155404,68,74,935.7621414975529,5
3777,-16.035523904701865 46.64409941718297 10.329898175800114,73,75,1239.7310383617837,5
3801,-17.043997171481234 66.14043436711086 35.54090551124903,38,76,587.4727041206265,5
3823,-20.40520681480419 31.18126190275173 36.88535814803813,56,77,711.4476564451313,5
3829,-24.775090601382658 35.21493622100797 46.633612997486644,41,78,639.1921691607552,5
3848,-5.950658695852838 -28.652428211420276 4.615071663390672,116,79,1389.8243302864887,5
3881,-3.5974008789138314 -48.82125842512405 30.162047659358393,75,80,1023.6591429586231,5
3905,-15.026337204264054 -40.797289095149914 48.31398743838639,81,81,1031.1306037139136,5
3945,-4.606812404054988 81.60332463493887 10.666144538030304,170,82,2332.4828403644774,5
3964,-20.741938709866634 94.37679641869863 -1.4349827272861981,98,83,1161.0777606619315,5
3992,-28.136715127985344 45.299389868420285 21.42274524563234,176,84,2361.2980326760007,5
4073,5.8147689883049365 -77.01394054431309 3.942534039522104,80,85,1051.9346008307011,6
4117,1.4446986799145505 -56.845193812964006 -5.805588798116724,48,86,499.3218838109176,6
4146,5.142457824585021 -64.97783125535301 20.07757635832874,46,87,746.1100370480428,6
4157,18.946082971599676 -65.62830410191862 10.665442768310303,177,88,2132.229832095445,6
4171,19.922137154299133 -87.09824356843453 10.665350018080927,133,89,2011.187085907596,6
4196,6.487125557537132 -83.08626757169276 9.993127870234323,73,90,936.4207641764917,6
4207,5.142365862549448 -56.19463934477476 12.010117957220988,83,91,1202.1765932295984,6
