NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1273,17.808032704095538 76.84863578551217 16.626724050849784,58,0,690.211312520519,2
1285,15.668626849274121 82.463132947266 -2.3215734300105932,57,1,810.8081570448256,2
1325,19.845719900490433 31.933972064954506 22.24061826553286,39,2,378.9113399795481,2
1340,16.019843560852948 44.56590451015692 52.06686506765716,28,3,312.42822277618274,2
1364,33.20241802167095 30.53036025460018 32.06564395969513,36,4,435.2052194034881,2
1373,33.88161540579577 27.723084237963786 43.99606069264283,56,5,715.7658038650621,2
1426,12.160209315552365 -13.682537591873908 28.556321931210697,38,6,616.0120266867922,2
1433,4.089736516434702 -40.39589542082783 27.152506570902656,48,7,583.5147335502385,2
1452,3.7389159813885464 -59.97806105192804 20.13441027418324,37,8,546.8869336640034,2
1492,14.967239628174557 27.7229072797215 53.11939401002469,51,9,587.5819831515009,2
1503,25.845170721409165 -7.34396362289548 54.52261086247947,79,10,985.1075713795262,2
1509,20.52513529220899 -1.7976499671827153 62.24237785038954,85,11,1207.6061875527316,2
1528,6.545942011457552 -9.49475156120106 59.435177510441484,28,12,413.3913650677839,2
1574,16.337130871505018 -33.378089406248776 43.99552379156133,43,13,656.842711691697,2
1581,19.846191483181375 -48.77231126869095 55.92581530792388,48,14,646.1493344310732,2
1587,16.337217479126732 -43.90508898575438 58.031244430781804,99,15,1517.9417328428385,2
1627,59.915558721472074 40.35608977185985 -23.375819691021537,66,16,1132.6402966430524,3
1634,45.540234835870436 21.407743756921 -31.797452950823573,45,17,554.8783044963631,3
1645,50.40737578399379 43.16334170515101 -37.41158486767347,25,18,276.91089739412683,3
1664,49.04920191210511 20.00415201468317 -28.99031212852636,63,19,796.1265869599564,3
1697,80.96955990601738 -20.699564331252933 -29.692575215132656,127,20,1499.6615306293436,3
1741,60.934620068348444 -22.850481715573345 -11.796873515726743,55,21,759.4737515660339,3
1794,41.239468114730506 -62.12854750617378 21.537873830620825,120,22,1515.44557247682,3
1823,31.50497583073877 -59.29893539827383 36.62643394734872,105,23,1330.651960008284,3
1835,53.91695121286037 -68.46701506758816 -2.3231120235292178,58,24,748.2697467936624,3
1853,38.862488654491955 -84.5403988889955 0.8348333402090877,183,25,2465.4302188524066,3
1921,43.72964937983709 -37.56611201368557 48.907949483226155,100,26,1436.7650149665917,3
