NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1290,13.745601417524911 38.45570197979082 12.204817835451689,75,0,1076.367561375437,2
1314,27.714948482662873 1.8042606592211294 41.56363417400724,81,1,1124.2383077338611,2
1323,15.639824375835635 39.92353037231914 49.2705312202484,70,2,1141.828212915431,2
1378,7.507028921273896 -6.364257458503958 55.87616278642175,105,3,1269.3563757191146,2
1410,8.974982853546273 -18.79444025635213 47.80239716121755,81,4,1058.2659756811559,2
1448,6.4060910860064695 -26.134195520618988 48.903340992939235,63,5,754.7731094131974,2
1469,3.837070785721011 -44.483369680862936 -7.245763787216301,87,6,1107.597282787611,2
1499,9.709003427611727 -51.112965089957434 38.99459226582532,79,7,1038.2253402326112,2
1531,15.165987709621698 89.83405184214898 -25.594696968920598,47,8,645.7366959693339,2
1599,39.434603476427476 68.54876926746897 -3.942586554740444,24,9,381.4273473905109,2
1624,32.45014544606195 36.98775647812871 23.58136797007483,27,10,394.91092940460027,2
1646,23.689795646970833 56.805004472626116 36.059026610238156,45,11,542.2342543218241,2
1672,27.714876698474136 41.39151263836321 46.33460684811241,47,12,569.4032426631231,2
1716,32.09496471276776 3.225062764266468 -16.05336958683005,51,13,728.9681740145666,3
1877,63.34826230817607 -51.112755451320936 11.103418680794867,29,14,343.78891225973143,3
1905,39.43487741731576 -25.423741478856765 23.948122887651632,42,15,505.543375336293,3
1939,29.845983274246525 -56.91371335399856 47.068238552556366,47,16,553.4521354134465,3
1951,23.68998096152663 -43.77314160977786 25.04906388617318,29,17,403.13958999264156,3
1966,23.334849095344154 -29.09371401890681 43.03149116932108,36,18,403.1617578342515,3
1983,25.11062867476219 -42.234230894154464 45.600350204219666,31,19,396.6625269258545,3
1996,57.42901626244888 -35.72289488257709 -13.117672055284228,52,20,670.7417439968525,3
2024,36.830480935976475 -74.55258960236607 -4.310055856507851,47,21,748.2160658665391,3
2034,52.693699310954486 -36.433204596739486 -12.750674227231183,49,22,684.113236625803,3
2051,30.674659107154092 -70.17256552439555 34.957612146290195,46,23,592.995427834903,3
2064,42.39454210645058 -67.21292953005101 24.314961158379433,47,24,514.3108194535303,3
2140,34.34435310475794 17.90437204027714 38.26078981280862,58,25,800.5673629599228,3
2160,52.33859018797632 9.096708655208243 40.46263646704747,43,26,554.7577526641494,3
2185,25.11055690154403 -15.834803628108988 39.72864539841808,32,27,324.90065651495576,3
2195,38.36947593214631 -10.744354401813409 53.674146591784044,21,28,329.78362215282857,3
2212,61.09892485477802 -10.744195599398179 21.379204967306926,24,29,387.22155223275166,3
2243,46.41954075766229 -26.844407594388514 49.27022180342921,62,30,803.7015717592254,3
2249,40.145085736201274 -12.87506400849561 0.8279677751749589,48,31,628.0055672066308,3
2257,57.784146218972275 -19.504447735913054 -6.878833676309333,141,32,1993.730619874535,3
2273,67.37307302638965 4.69310956833846 -22.65922823340276,48,33,756.9201955714979,3
2320,67.37319606322946 -39.39275171585798 -11.64976096764189,36,34,515.930180830295,3
2332,74.23937490159211 -36.43312732125081 -21.925413645761253,30,35,570.1865503671407,3
2338,58.13930133946497 -34.18390542338273 -16.053566179221946,32,36,478.84064374297583,3
