NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1263,1.7646213013305878 54.82515638767296 21.999756229465202,215,0,2611.427170967741,2
1333,8.364730407207306 -31.91985771379967 50.742640991436254,80,1,1196.00665280613,2
1362,26.16578084742013 14.8231682465036 53.10382272763494,114,2,1460.1965577200217,2
1404,20.841005711771327 -25.116470196223318 42.36957866830883,102,3,1364.6635137926532,2
1410,25.232014302795054 -13.706437589531477 46.9123017143537,97,4,1366.6015366280108,2
1434,10.70587005771563 -30.457365065073525 -5.3953188528649285,83,5,1198.9846176440678,2
1454,11.247563697833545 -24.7763915645854 31.10703208222362,65,6,902.9944674322902,2
1461,17.893806095306985 -23.631259093763518 27.879621718989377,79,7,1003.4901186168968,2
1478,44.910736577339804 30.42446476360205 -24.480827292617946,104,8,1479.5709837867053,3
1601,33.258247865246744 -43.50016204603336 43.94942828756632,185,9,2228.549743429194,3
1669,45.052515826470895 -4.491692672224685 49.14902721903827,84,10,1032.7212251240894,3
1688,34.56123333118693 13.06347523270531 51.579459563784546,78,11,1124.4918188242166,3
1729,45.758181469752685 -14.66003107539056 27.58844074330196,90,12,1311.2897028183334,3
1736,63.8972879431093 -19.557604862350985 12.235892636870997,48,13,713.1205132102608,3
1763,48.7561025466784 -23.350638452345848 53.17971128627558,99,14,1192.2703778139035,3
1789,58.77334174888573 -4.177323828164242 -17.363548771391002,52,15,798.0090953114506,3
1834,72.0062067484863 -45.73696624269607 -2.0503584690197774,125,16,1575.750119276928,3
1897,22.947940412935786 -71.10389187580859 17.152667815744174,98,17,1300.1913346787285,3
1936,32.5158593764592 -67.537811086442 23.606155929798895,107,18,1579.1211247360886,3
1967,49.41087134433005 23.41580014644115 21.512592980371814,57,19,785.9673943308204,3
1984,48.33988490493209 27.997655214378174 40.17277875451795,37,20,362.5949828273587,3
2016,60.77522558837272 19.91924749369798 -8.514576270983628,67,21,1083.2362257700265,3
2025,42.054638698595504 28.51733839378578 27.993161449745056,76,22,1002.5246774056561,3
2037,34.86363979083064 35.3519470894429 29.89660372970915,50,23,753.0613302499231,3
2071,43.50770001287386 41.97146128780181 -25.257042383450887,41,24,698.265550500346,3
2103,46.58729490463657 38.109079801174936 -42.67061428609223,37,25,388.83825209600235,3
2107,63.03226303957234 33.340794782645915 -14.056352743555063,43,26,501.73433440758663,3
2122,53.23409396715267 11.381245450816559 -26.746273708467193,59,27,901.1275498996085,3
2139,51.45759731307411 46.23094991461335 -7.6393754946889185,86,28,1165.795867358871,3
2173,43.708522674605646 35.41675840431882 10.812565419396488,66,29,766.2370184004425,3
2188,65.61675750673767 22.323518782146724 -21.136581801511095,56,30,735.4599746529876,3
2287,-45.656839112165 26.07325636572465 38.17498831298505,94,31,1484.6876062586496,4
2336,-31.826909075876973 19.984054380269594 39.88037490991346,81,32,1106.1760512134133,4
2358,-33.66378504754855 10.061198556508714 47.47006845494611,42,33,796.2756711325351,4
2384,-39.78328787477618 -26.66824376041971 6.56543651923951,81,34,970.5910161502296,4
2471,-25.02551046414724 -33.014549560374526 48.386466359773955,115,35,1576.6062388971543,4
2483,-41.874993006450815 -0.7904923981676384 31.22682531575284,23,36,262.1220595759166,4
2506,-39.84698923026945 -20.736215403907483 40.52728287688967,63,37,809.0799748466362,4
2580,-34.31966130123417 50.30266963339232 3.4084907175891295,66,38,766.6855102035433,4
2593,-46.945657316346114 45.67618745264351 -22.758204229920686,54,39,598.5899117962233,4
2604,-51.126964610697065 53.695264195913296 20.17237750676502,75,40,986.9189238226138,4
2620,-35.66911546583569 42.35358130988737 14.396928621024577,100,41,1281.2033933496741,4
2701,-43.32244465348312 -25.831020392344946 26.67770201691878,87,42,1280.81816476554,4
2720,-28.668853211062043 -60.27329648538708 31.31407325624655,101,43,1367.1325458064027,4
2733,-31.153556234086153 -44.852368199227904 27.12190593301717,112,44,1550.7726410495093,4
2747,-68.2448470374168 19.928369224008854 -4.445889382832165,58,45,865.9966944994093,4
2786,-63.55538964964177 -39.15252145826485 -14.844495019096172,78,46,1166.0194798179668,4
2830,-33.18064221526489 -71.34410251780977 -1.3830526770635325,84,47,1078.4737149369728,4
2859,-28.13204976195975 -82.68644687125014 21.246429540822668,94,48,1265.9591505329624,4
2923,-61.289603260658296 -57.53627740444667 3.234198869790132,85,49,1180.0603589923628,4
2939,-42.508705420762695 44.204115401961516 -31.31172388242183,86,50,1183.4813491529494,4
2951,-1.5987065556500115 30.90605657220276 -25.18444446833605,50,51,817.5372637997979,5
2972,-10.53495284171045 77.1286013912703 -7.49568193938768,45,52,515.4997098122957,5
3061,2.1616810361739214 31.41926823899031 15.474028534172966,606,53,8154.701180982937,5
3089,-0.7728277569825006 -35.06746341919265 3.8862433039758417,44,54,549.3552583166879,5
3121,-17.01023887283364 -51.23698061087042 44.71414053159956,46,55,569.5208234902784,5
3142,-6.4317198005132585 -47.11846620458247 54.13935832518863,52,56,753.012409313942,5
3160,-18.352544960260264 -8.269200868208605 49.550047798200616,85,57,1156.6416912688567,5
3167,-15.93748068209411 -25.02390242383698 41.3747855140321,30,58,472.18109003301004,5
3173,-7.403768273825952 -30.81653129128713 47.907121330993945,26,59,364.9854059685838,5
3210,-25.97619156273841 64.0725891333858 7.564103184952939,92,60,1179.9260698194519,5
3258,-31.769290413226695 34.954012237412506 43.00179521828995,53,61,718.6643468124098,5
3288,-19.040654196146296 29.272157286403843 37.4583341549172,70,62,789.7532248381789,5
3305,-16.293707684894972 2.9882321027411423 43.86139186709381,53,63,648.9729773797235,5
3319,17.862640751873425 5.185137998723629 -29.519608434767765,100,64,1482.64253880916,6
3369,-3.140975400385895 -86.01548688894935 -15.354862243416058,113,65,1357.2398264613225,6
3397,7.719286850656413 -56.85662586383265 22.40127334943015,127,66,1721.6338474674662,6
3415,7.003710335045677 -71.16950405253267 -4.545611159842467,148,67,2045.9480083836438,6
3428,34.01562459621885 -48.953943691313846 -19.925611232660305,137,68,1793.9457204739297,6
3461,29.735839386868435 -77.69298581285396 -36.03846196834321,54,69,865.7841895567865,6
3476,34.10443474970231 -15.344849118129982 -38.00946107327253,105,70,1335.1784669588187,6
3498,-24.12475189686311 -26.118065268995995 -4.2230657511456915,110,71,1537.5946748279464,7
3549,-7.130066363966196 -68.13405718271927 9.43155583617245,139,72,1850.1592895457002,7
3583,-18.310562747518826 -87.42777133918297 22.849730209195254,197,73,2630.5543455998995,7
3606,-43.29249388459412 -61.57739058056856 -37.35159670736784,201,74,2769.7167580000414,7
3635,-19.0030367847174 -76.51030577062781 -14.771321290309345,109,75,1497.7616164931892,7
3645,-5.411305320249192 -77.49397284271123 -26.47648574317641,82,76,1078.6892824099384,7
1140,25.0 -74.0 -36.0,203,77,2917.5683541378917,8
1145,-25.0 -74.0 -34.0,203,78,2659.930283519155,8
1150,28.0 -55.0 -48.0,107,79,1479.392655826704,8
1155,-28.0 -55.0 -48.0,107,80,1543.2111427429386,8
1212,32.0 -40.0 -60.0,107,81,1604.3099767088022,8
1217,-30.0 -48.0 -60.0,107,82,1437.733522566008,8
1162,-3.1 -16.3 -58.5,17,83,89.73045933078625,9
1165,1.6 -15.7 -57.2,17,84,82.40024433654284,9
1168,-6.1 -14.0 -50.4,17,85,101.48473575815495,9
1171,2.2 -12.8 -51.7,17,86,108.79386083256823,9
1174,-8.2 -10.9 -48.2,17,87,77.92410746847813,9
1177,2.39 -9.2 -48.9,17,88,124.55082688799844,9
1180,-8.8 -5.81 -46.1,17,89,87.15087931167399,9
1183,2.7 -3.2 -46.6,17,90,76.40080783123503,9
1186,-8.4 -0.6 -40.7,17,91,116.34261076234587,9
1189,0.3 1.3 -41.3,17,92,98.98504220767752,9
1192,-6.8 3.0 -34.6,17,93,110.60037108220637,9
1195,-3.0 1.4 -34.0,17,94,82.81410063862145,9
