NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1277,22.87908883745067 76.57374905460041 8.441891515523434,54,0,821.1088844821672,2
1323,21.0627784486782 45.59983384217318 23.576839339706442,44,1,519.1282468332523,2
1342,18.90571122954051 28.70495606130923 36.951918816059425,42,2,648.8504298100189,2
1346,16.520897803686648 70.94206831823627 17.241310340771857,110,3,1216.2403830329579,2
1353,22.879251944449095 63.198653512347434 19.353136779990677,74,4,933.4884196072744,2
1378,2.067507867190313 42.783839882763374 37.65594826142554,49,5,633.8259341805077,2
1453,12.275542837913273 -28.996475824510433 57.36650014512606,67,6,985.4069383663164,2
1486,22.879857648186707 11.10617969168527 53.84673750765801,37,7,422.2424997767307,2
1500,25.264282284521293 -3.6767748982539428 36.247916584981475,32,8,385.3527582516707,2
1509,26.74045969076862 -12.078785645126906 55.95855982518096,102,9,1391.6497680157966,2
1543,-3.5633175660594127 -41.031917458119906 43.28751136399204,54,10,754.3664302976547,2
1556,17.543887479101368 -41.031723650507864 43.28743341344547,36,11,455.8291476797694,2
1577,6.292188452780926 -62.150380789712585 39.063743486538165,94,12,1366.9443978159013,2
1601,3.4764369524058183 -73.39091654304829 26.39260881868752,37,13,569.9303974577901,2
1628,34.80109559079126 30.817025556864714 -40.482856023337,45,14,519.8992717960156,3
1641,37.639462817400236 42.784243151450745 -51.01942625219245,64,15,875.1941486097278,3
1679,56.260292573044296 27.297466554396852 -45.41059797312849,56,16,793.7767392676167,3
1720,71.02101381078742 -9.353340222722073 -17.956559011831313,30,17,324.553024102165,3
1731,73.51879028117688 3.363234209938533 -17.252605401758697,57,18,853.3409823213321,3
1814,53.422323938196485 -21.27526802731978 -17.956504322467563,40,19,510.41211702622024,3
1824,34.80215723260184 -74.75308559409534 -15.492649783181514,46,20,611.5044342098648,3
1832,43.20421455274543 -77.59152964038073 -9.509092053452301,102,21,1125.355162533157,3
1855,35.48235420359965 31.52097987112476 -34.851241015965996,65,22,847.6917876474873,3
1926,33.779081875433164 52.63951440632191 -26.403792183390923,34,23,470.0755085960203,3
1968,39.68321917088799 63.90277233043366 8.441818504926983,57,24,677.5197123507517,3
1988,54.897530225048214 62.49504116194522 -32.03547640678594,68,25,933.8792933615625,3
2009,34.8012517900615 35.04069098676446 12.313547811932679,51,26,652.793243471841,3
2032,38.32072432849162 68.12646111080511 17.241227398622474,57,27,782.2394385883903,3
2043,61.937290341326936 43.488389727962584 -14.436720575541742,48,28,671.2700231479273,3
2050,47.51765194266456 52.6396049604537 14.77734805410459,16,29,238.07495254560743,3
2106,56.260785171353724 0.5472343651054288 21.464813797778696,62,30,713.1350803192692,3
2133,47.51789355766214 23.77757943363717 8.441754890662484,123,31,1680.5774396431145,3
